场景号	地图号	进入脚本	传送脚本
$0128 [296]	189	0783	0000	
事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
#14E0 [5344]	0	0	0	0	0000	0000	0	0	0	0	0	0	0	0	0	0
#14E1 [5345]	0	0	0	0	0000	0000	0	0	0	0	0	0	0	0	0	0
#14E2 [5346]	0	304	392	0	0000	0000	1	0	562	3	3	0	0	0	0	0
#14E3 [5347]	0	352	368	0	0000	0000	1	0	582	0	0	0	0	0	0	0
#14E4 [5348]	0	336	392	0	8C47	0000	1	6	0	0	0	0	0	0	0	0
#14E5 [5349]	0	144	792	10	0775	9CAA	2	5	256	4	0	0	0	0	0	0
#14E6 [5350]	0	64	784	10	0777	9CAA	2	5	256	4	0	0	0	0	0	0
#14E7 [5351]	0	592	1608	10	0779	9CAA	2	5	256	4	0	0	0	0	0	0
#14E8 [5352]	0	592	1656	10	077B	9CAA	2	5	256	4	0	0	0	0	0	0
#14E9 [5353]	0	432	1800	10	077D	9CAA	2	5	256	4	0	0	0	0	0	0
#14EA [5354]	0	560	1832	10	077F	9CAA	2	5	256	4	0	0	0	0	0	0
#14EB [5355]	0	1136	1112	10	0781	9CAA	2	5	256	4	0	0	0	0	0	0
#14EC [5356]	0	1568	704	10	0775	9CAA	2	5	256	4	0	0	0	0	0	0
#14ED [5357]	0	1408	704	10	0777	9CAA	2	5	256	4	0	0	0	0	0	0
#14EE [5358]	0	1840	488	10	0779	9CAA	2	5	256	4	0	0	0	0	0	0
#14EF [5359]	0	1488	504	10	077B	9CAA	2	5	256	4	0	0	0	0	0	0
#14F0 [5360]	0	128	704	10	077D	9CAA	2	5	256	4	0	0	0	0	0	0
#14F1 [5361]	0	1840	424	10	077F	9CAA	2	5	256	4	0	0	0	0	0	0
#14F2 [5362]	0	1568	736	10	0781	9CAA	2	5	256	4	0	0	0	0	0	0
新事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
