场景号	地图号	进入脚本	传送脚本
#0119 [281]	180	0000	0000	
事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
@13B8 [5048]	0	592	1624	0	0F4E	0000	1	5	0	0	0	0	0	0	0	0	
@13B9 [5049]	0	464	1224	0	0F52	0000	1	5	0	0	0	0	0	0	0	0	
@13BA [5050]	0	1328	1704	0	0F5A	0000	1	5	0	0	0	0	0	0	0	0	
@13BB [5051]	0	1696	1440	0	0F62	0000	1	5	0	0	0	0	0	0	0	0	
@13BC [5052]	0	960	1056	0	0F6A	0000	1	5	0	0	0	0	0	0	0	0	
@13BD [5053]	0	1344	1248	0	0F72	0000	1	5	0	0	0	0	0	0	0	0	
@13BE [5054]	0	1024	1408	0	0000	0000	0	0	562	3	0	0	0	0	0	0	
@13BF [5055]	0	1040	1400	0	0000	0000	0	0	562	3	2	0	0	0	0	0	
@13C0 [5056]	0	1120	1360	0	1087	0000	0	5	0	0	0	0	0	0	0	0	
@13C1 [5057]	0	1296	1288	0	0000	106D	0	0	5	3	0	0	0	0	0	0	
@13C2 [5058]	0	1072	1384	0	0000	0000	0	0	38	3	0	0	0	0	0	0	
@13C3 [5059]	0	1088	1376	0	0000	0000	0	0	2	3	0	0	0	0	0	0	
