场景号	地图号	进入脚本	传送脚本
$0059 [089]	82	0000	0000	
事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
#06BC [1724]	0	768	1248	0	4463	0000	1	5	0	0	0	0	0	0	0	0
#06BD [1725]	0	1056	1104	0	4772	0000	2	2	326	3	2	0	0	0	0	0
#06BE [1726]	0	1056	1104	0	4777	0000	0	2	349	3	2	0	0	0	0	0
#06BF [1727]	0	992	1072	0	4CEA	0011	0	2	326	3	3	0	0	0	0	0
#06C0 [1728]	0	976	1080	0	4CED	0011	0	2	326	3	3	0	0	0	0	0
#06C1 [1729]	0	960	1088	0	4CF0	0011	0	2	326	3	3	0	0	0	0	0
#06C2 [1730]	0	944	1096	0	4CF0	0011	0	2	326	3	3	0	0	0	0	0
#06C3 [1731]	0	1104	1128	0	4CF0	000E	0	2	324	3	1	0	0	0	0	0
#06C4 [1732]	0	1088	1136	0	4CF0	000E	0	2	324	3	1	0	0	0	0	0
#06C5 [1733]	0	1072	1144	0	4CF0	000E	0	2	324	3	1	0	0	0	0	0
#06C6 [1734]	0	1056	1152	0	4CF0	000E	0	2	324	3	1	0	0	0	0	0
#06C7 [1735]	0	960	1136	0	0000	48C4	0	0	7	3	0	0	0	0	0	0
#06C8 [1736]	0	1056	1104	-2	4A60	0000	1	4	271	0	0	0	0	0	0	0
#06C9 [1737]	0	944	968	10	0000	001C	1	0	9	0	0	0	0	0	0	0
新事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
