场景号	地图号	进入脚本	传送脚本
$0019 [025]	26	0000	0000	
事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
#01DF [479]	0	880	632	0	0021	0000	1	4	0	0	0	0	0	0	0	0
#01E0 [480]	0	800	544	0	003C	0000	1	4	0	0	0	0	0	0	0	0
#01E1 [481]	0	1152	656	0	2A51	2CF6	2	2	410	3	0	0	0	0	0	0
#01E2 [482]	0	976	712	0	2A56	0000	2	3	117	1	0	0	0	0	0	0
#01E3 [483]	0	816	808	4	0000	0057	2	2	72	0	0	0	0	0	0	0
#01E4 [484]	0	816	824	4	0000	0000	1	0	74	0	0	0	0	0	0	0
#01E5 [485]	0	784	824	3	0000	0000	1	2	179	0	0	0	0	0	0	0
#01E6 [486]	0	832	848	1	0000	0000	1	2	173	0	0	0	0	0	0	0
#01E7 [487]	0	784	648	3	0000	0000	1	2	183	0	0	0	0	0	0	0
#01E8 [488]	0	832	672	1	0000	0000	1	2	185	0	0	0	0	0	0	0
#01E9 [489]	0	784	728	3	0000	0000	1	2	175	0	0	0	0	0	0	0
#01EA [490]	0	608	768	1	0000	0000	1	2	178	0	0	0	0	0	0	0
#01EB [491]	0	832	752	1	0000	0000	1	2	181	0	0	0	0	0	0	0
#01EC [492]	0	480	720	0	0000	0011	2	2	106	1	0	0	0	0	0	0
#01ED [493]	0	1008	840	0	2AB0	0000	1	5	0	0	0	0	0	0	0	0
#01EE [494]	0	464	696	0	2AB4	0000	1	5	0	0	0	0	0	0	0	0
#01EF [495]	0	864	448	0	2B1D	0000	1	5	0	0	0	0	0	0	0	0
#01F0 [496]	0	1024	528	0	2B21	0000	1	5	0	0	0	0	0	0	0	0
#01F1 [497]	0	1184	608	0	2B25	0000	1	5	0	0	0	0	0	0	0	0
#01F2 [498]	0	704	448	0	2B29	0000	1	5	0	0	0	0	0	0	0	0
#01F3 [499]	0	544	528	0	2B2D	0000	1	5	0	0	0	0	0	0	0	0
#01F4 [500]	0	384	608	0	2B31	0000	1	5	0	0	0	0	0	0	0	0
新事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
