场景号	地图号	进入脚本	传送脚本
$006A [106]	101	5130	0000	
事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
#07FC [2044]	0	1728	496	0	63E1	0000	1	5	0	0	0	0	0	0	0	0
#07FD [2045]	0	320	1008	0	63D9	0000	1	5	0	0	0	0	0	0	0	0
#07FE [2046]	0	864	1040	0	513A	0000	1	5	0	0	0	0	0	0	0	0
#07FF [2047]	0	800	1120	0	0000	0000	0	0	419	0	0	0	0	0	0	0
#0800 [2048]	0	848	1064	-1	0000	0000	0	0	418	0	0	0	0	0	0	0
#0801 [2049]	0	816	1080	-1	0000	0000	0	0	418	0	0	0	0	0	0	0
#0802 [2050]	0	768	976	10	0000	0000	0	0	422	0	0	0	0	0	0	0
#0803 [2051]	0	816	968	10	0000	0000	0	0	422	0	0	0	0	0	0	0
#0804 [2052]	0	848	936	10	0000	0000	0	0	422	0	0	0	0	0	0	0
#0805 [2053]	0	896	928	10	0000	0000	0	0	422	0	0	0	0	0	0	0
#0806 [2054]	0	928	912	10	0000	0000	0	0	422	0	0	0	0	0	0	0
#0807 [2055]	0	832	1152	0	0000	0000	0	0	26	3	2	0	0	0	0	0
#0808 [2056]	0	800	1152	0	0000	0000	0	0	423	3	2	0	0	0	0	0
#0809 [2057]	0	848	1176	0	0000	0000	0	0	423	3	2	0	0	0	0	0
#080A [2058]	0	912	1176	0	0000	0000	0	0	423	3	1	0	0	0	0	0
#080B [2059]	0	928	1104	0	0000	0000	0	0	351	3	0	0	0	0	0	0
#080C [2060]	0	928	1104	0	0000	0002	0	0	432	0	0	0	0	0	0	0
#080D [2061]	0	912	1048	0	0000	0000	0	0	424	0	0	0	0	0	0	0
#080E [2062]	0	1008	1112	0	0000	0000	0	0	425	0	0	0	0	0	0	0
#080F [2063]	0	1040	1080	0	0000	0000	0	0	424	0	0	0	0	0	0	0
#0810 [2064]	0	1008	1048	0	0000	0000	0	0	425	0	0	0	0	0	0	0
#0811 [2065]	0	992	1088	-2	0000	0000	0	0	436	0	0	0	0	0	0	0
新事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
