场景号	地图号	进入脚本	传送脚本
$0044 [068]	61	42A2	0000	
事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
#0599 [1433]	0	1648	1704	0	4224	0000	1	5	0	0	0	0	0	0	0	0
#059A [1434]	0	1360	1144	0	4228	0000	1	5	0	0	0	0	0	0	0	0
#059B [1435]	0	1392	568	0	422C	0000	1	5	0	0	0	0	0	0	0	0
#059C [1436]	0	1664	1216	0	4230	0000	1	5	0	0	0	0	0	0	0	0
#059D [1437]	0	944	648	0	4234	0000	1	5	0	0	0	0	0	0	0	0
#059E [1438]	0	576	1056	0	4240	0000	1	5	0	0	0	0	0	0	0	0
#059F [1439]	0	320	800	0	4244	0000	1	5	0	0	0	0	0	0	0	0
#05A0 [1440]	0	1328	904	0	4238	0000	1	5	0	0	0	0	0	0	0	0
#05A1 [1441]	0	848	872	0	423C	0000	1	5	0	0	0	0	0	0	0	0
#05A2 [1442]	0	640	1280	0	4248	0000	1	5	0	0	0	0	0	0	0	0
#05A3 [1443]	0	560	520	0	424C	0000	1	5	0	0	0	0	0	0	0	0
#05A4 [1444]	0	592	552	3	0000	0002	1	0	300	0	0	0	0	0	0	0
#05A5 [1445]	0	464	488	3	0000	0002	1	0	300	0	0	0	0	0	0	0
新事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
