场景号	地图号	进入脚本	传送脚本
$0109 [265]	175	0000	0000	
事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
#12E9 [4841]	0	208	1448	0	9509	0000	1	7	0	0	0	0	0	0	0	0
#12EA [4842]	0	1824	1136	0	950D	0000	1	7	0	0	0	0	0	0	0	0
#12EB [4843]	0	1088	848	0	959B	0000	1	5	0	0	0	0	0	0	0	0
#12EC [4844]	0	1104	792	0	959F	0000	1	5	0	0	0	0	0	0	0	0
#12ED [4845]	0	960	928	0	0411	0000	1	5	0	0	0	0	0	0	0	0
#12EE [4846]	0	960	912	0	03F3	0000	1	5	0	0	0	0	0	0	0	0
#12EF [4847]	0	864	1040	0	0408	0000	1	6	0	0	0	0	0	0	0	0
#12F0 [4848]	0	848	1016	0	03EA	0000	1	6	0	0	0	0	0	0	0	0
#12F1 [4849]	0	608	1152	0	03FF	0000	1	5	0	0	0	0	0	0	0	0
#12F2 [4850]	0	720	1176	0	03FF	0000	1	7	0	0	0	0	0	0	0	0
#12F3 [4851]	0	784	1240	0	03FF	0000	1	5	0	0	0	0	0	0	0	0
#12F4 [4852]	0	672	1072	0	03E1	0000	1	5	0	0	0	0	0	0	0	0
#12F5 [4853]	0	720	1128	0	03E1	0000	1	7	0	0	0	0	0	0	0	0
#12F6 [4854]	0	848	1160	0	03E1	0000	1	5	0	0	0	0	0	0	0	0
#12F7 [4855]	0	928	960	0	0E49	0000	2	2	24	3	2	0	0	0	0	0
#12F8 [4856]	0	976	968	0	0E61	000B	2	2	443	3	0	0	0	0	0	0
#12F9 [4857]	0	880	920	0	0E64	000B	2	2	443	3	0	0	0	0	0	0
#12FA [4858]	0	912	1240	0	87C4	0011	2	2	443	3	3	0	0	0	0	0
#12FB [4859]	0	848	952	0	0E67	0011	2	2	412	1	3	0	0	0	0	0
#12FC [4860]	0	816	904	0	0000	0011	2	2	117	1	3	0	0	0	0	0
#12FD [4861]	0	832	912	0	0000	0000	2	2	140	1	0	0	0	0	0	0
#12FE [4862]	0	816	920	0	0000	0000	2	2	149	3	3	0	0	0	0	0
#12FF [4863]	0	1008	984	0	0000	000B	2	2	513	1	0	0	0	0	0	0
#1300 [4864]	0	992	992	0	0000	0000	2	2	217	3	0	0	0	0	0	0
#1301 [4865]	0	1232	728	0	948D	0000	1	6	0	0	0	0	0	0	0	0
#1302 [4866]	0	1216	736	0	9779	0000	1	2	0	0	0	0	0	0	0	0
新事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
