场景号	地图号	进入脚本	传送脚本
$0076 [118]	110	5462	0000	
事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
#08BC [2236]	0	672	496	0	4E50	0000	1	5	0	0	0	0	0	0	0	0
#08BD [2237]	0	1024	384	0	4E54	0000	1	5	0	0	0	0	0	0	0	0
#08BE [2238]	0	1152	672	0	4E5E	0000	1	5	0	0	0	0	0	0	0	0
#08BF [2239]	0	800	432	0	571C	0000	1	5	0	0	0	0	0	0	0	0
#08C0 [2240]	0	992	400	0	5815	4E8C	2	2	306	3	0	0	0	0	0	0
#08C1 [2241]	0	1296	472	0	5ED8	000B	2	2	401	3	0	0	0	0	0	0
#08C2 [2242]	0	1184	416	0	5EDB	000B	2	2	401	3	0	0	0	0	0	0
#08C3 [2243]	0	1184	496	0	54E8	0000	2	2	81	3	1	0	0	0	0	0
#08C4 [2244]	0	1024	576	0	0000	0000	0	0	247	1	1	0	0	0	0	0
#08C5 [2245]	0	1072	568	0	592F	0000	0	2	81	3	0	0	0	0	0	0
#08C6 [2246]	0	944	712	0	5F45	0000	0	1	457	0	0	2	0	0	0	0
#08C7 [2247]	0	800	544	0	0B64	0000	1	1	0	0	0	0	0	0	0	0
#08C8 [2248]	0	448	592	0	0BB2	0000	1	1	0	0	0	0	0	0	0	0
新事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
