场景号	地图号	进入脚本	传送脚本
$0110 [272]	176	0000	0000	
事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
#133A [4922]	0	400	1528	0	9511	0000	1	5	0	0	0	0	0	0	0	0
#133B [4923]	0	896	1136	0	9691	0000	1	2	0	0	0	0	0	0	0	0
#133C [4924]	0	896	1136	1	9695	0000	0	2	604	0	0	0	0	0	0	0
#133D [4925]	0	1008	1048	0	95AE	0000	0	1	603	0	0	0	0	0	0	0
#133E [4926]	0	1136	984	0	95AE	0000	0	1	603	0	0	0	0	0	0	0
#133F [4927]	0	1264	1048	0	95AE	0000	0	1	603	0	0	0	0	0	0	0
#1340 [4928]	0	1136	1112	0	95AE	0000	0	1	603	0	0	0	0	0	0	0
#1341 [4929]	0	1136	1048	0	95AE	0000	0	1	603	0	0	0	0	0	0	0
#1342 [4930]	0	848	1304	0	02F0	0000	1	5	0	0	0	0	0	0	0	0
#1343 [4931]	0	928	1232	0	02F0	0000	1	5	0	0	0	0	0	0	0	0
#1344 [4932]	0	1024	1152	0	02F0	0000	1	5	0	0	0	0	0	0	0	0
#1345 [4933]	0	1040	1128	0	030C	0000	1	5	0	0	0	0	0	0	0	0
#1346 [4934]	0	944	1208	0	030C	0000	1	5	0	0	0	0	0	0	0	0
#1347 [4935]	0	864	1280	0	030C	0000	1	5	0	0	0	0	0	0	0	0
新事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
